Educational District,Educational Sub-District,School Code,School Name,Block Name,Level Name,Local Body,Revenue District,Phone,UDISE Code,Latitude,Longitude,Maps Link
Tirur,Edappal,19251,G. U. P. S. Othalur,Perumpadappa,1 - 7,Alamcode(P),Malappuram,914942083166,32050700101,10.71227,76.047499999999999,"http://maps.google.com/maps?q=10.71227,76.047499999999999"
Tirur,Edappal,19253,G. U. P. S. Pothanur,Ponnani,1 - 7,Kalady(P),Malappuram,7592930816,32050700717,10.821579,75.984728000000004,"http://maps.google.com/maps?q=10.821579,75.984728000000004"
Tirur,Edappal,19255,G. U. P. S. Vellanchery,Ponnani,1 - 7,Tavanur(P),Malappuram,9447331119,32050700303,,,
Tirur,Edappal,19063,G.H. S. S. Kokkur,Perumpadappa,1 - 12,Alamcode(P),Malappuram,04942945148,32050700115,10.730907,76.060524999999998,"http://maps.google.com/maps?q=10.730907,76.060524999999998"
Tirur,Edappal,19243,Govt L.P.School Kololomba,Ponnani,1 - 5,Edappal(P),Malappuram,9747749954,32050700204,10.759359999999999,75.995090000000005,"http://maps.google.com/maps?q=10.759359999999999,75.995090000000005"
Tirur,Edappal,19254,K. M. G. U. P. S. Thavanur,Ponnani,1 - 7,Tavanur(P),Malappuram,04942686099,32050700302,10.85258,75.983819999999994,"http://maps.google.com/maps?q=10.85258,75.983819999999994"
Tirur,Edappal,19210,Padikkal KalyaniAMMA Memorial G L P S Kallurma,Perumpadappa,1 - 4,Nannamukku(P),Malappuram,9497658218,32050700401,10.712870000000001,76.017790000000005,"http://maps.google.com/maps?q=10.712870000000001,76.017790000000005"
Tirur,Edappal,19231,Uliyathu Aboobacker Memmorial  G. L. P. S. Vadakkummuri,Perumpadappa,1 - 4,Nannamukku(P),Malappuram,04942656899,32050700404,10.72425,75.999780000000001,"http://maps.google.com/maps?q=10.72425,75.999780000000001"
Tirur,Kuttippuram,19357,G. H. S. Athavanad,Kuttippuram,1 -10,Athavanad(P),Malappuram,04942572050,32050800101,10.897069999999999,76.023139999999998,"http://maps.google.com/maps?q=10.897069999999999,76.023139999999998"
Tirur,Kuttippuram,19042,G. H. S. S. Perassannur,Kuttippuram,1 - 12,Kuttippuram(P),Malappuram,04942609519,32050800618,10.852320000000001,76.067660000000004,"http://maps.google.com/maps?q=10.852320000000001,76.067660000000004"
Tirur,Kuttippuram,19301,G. L. P. S. Athippetta,Kuttippuram,1 - 4,Edayoor(P),Malappuram,,32050800208,10.905290000000001,76.111949999999993,"http://maps.google.com/maps?q=10.905290000000001,76.111949999999993"
Tirur,Kuttippuram,19306,G. L. P. S. Chellur,Kuttippuram,1 - 4,Kuttippuram(P),Malappuram,,32050800617,10.86938,76.042339999999996,"http://maps.google.com/maps?q=10.86938,76.042339999999996"
Tirur,Kuttippuram,19308,G. L. P. S. Cheruparamba,Kuttippuram,1 - 4,Marakkara(P),Malappuram,9846206327,32050800501,10.94788,76.025130000000004,"http://maps.google.com/maps?q=10.94788,76.025130000000004"
Tirur,Kuttippuram,19310,G. L. P. S. Chottur,Kuttippuram,1 - 4,Athavanad(P),Malappuram,04942616251,32050800106,10.9161,76.039640000000006,"http://maps.google.com/maps?q=10.9161,76.039640000000006"
Tirur,Kuttippuram,19317,G. L. P. S. Kalpakancheri,Kuttippuram,1 - 4,Kalpakancheri(P),Malappuram,04942543848,32050800703,10.93859,75.976789999999994,"http://maps.google.com/maps?q=10.93859,75.976789999999994"
Tirur,Kuttippuram,19319,G. L. P. S. Karaikkad,Kuttippuram,1 - 4,Marakkara(P),Malappuram,9846556836,32050800503,10.926926,76.055676000000005,"http://maps.google.com/maps?q=10.926926,76.055676000000005"
Tirur,Kuttippuram,19321,G. L. P. S. Kattilangadi,Kuttippuram,1 - 4,Athavanad(P),Malappuram,04942571998,32050800107,10.89922,76.011259999999993,"http://maps.google.com/maps?q=10.89922,76.011259999999993"
Tirur,Kuttippuram,19322,G. L. P. S. Kattipparuthi,,1 - 4,Valanchery(M),Malappuram,9846554094,32050800402,10.88288,76.057500000000005,"http://maps.google.com/maps?q=10.88288,76.057500000000005"
Tirur,Kuttippuram,19327,G. L. P. S. Kulakkad,Kuttippuram,1 - 4,Kuttippuram(P),Malappuram,9746129200,32050800607,10.851369,76.040909999999997,"http://maps.google.com/maps?q=10.851369,76.040909999999997"
Tirur,Kuttippuram,19329,G. L. P. S. Kuttippuram,Kuttippuram,1 - 4,Kuttippuram(P),Malappuram,9446546806,32050800609,10.845313000000001,76.035837000000001,"http://maps.google.com/maps?q=10.845313000000001,76.035837000000001"
Tirur,Kuttippuram,19331,G. L. P. S. Kuttippuram North,Kuttippuram,1 - 4,Kuttippuram(P),Malappuram,04942609986,32050800606,10.85369,76.037729999999996,"http://maps.google.com/maps?q=10.85369,76.037729999999996"
Tirur,Kuttippuram,19333,G. L. P. S. Maniyankad,Kuttippuram,1 - 4,Kuttippuram(P),Malappuram,9846677715,32050800610,10.87679,75.996650000000002,"http://maps.google.com/maps?q=10.87679,75.996650000000002"
Tirur,Kuttippuram,19335,G. L. P. S. Mankeri,Kuttippuram,1 - 4,Irimbiliyam(P),Malappuram,04942621453,32050800310,10.853540000000001,76.082049999999995,"http://maps.google.com/maps?q=10.853540000000001,76.082049999999995"
Tirur,Kuttippuram,19337,G. L. P. S. Melmuri,Kuttippuram,1 - 4,Marakkara(P),Malappuram,9745993924,32050800504,10.96109,76.025480000000002,"http://maps.google.com/maps?q=10.96109,76.025480000000002"
Tirur,Kuttippuram,19339,G. L. P. S. Naduvattam,Kuttippuram,1 - 4,Kuttippuram(P),Malappuram,9496584239,32050800902,10.88021,76.008750000000006,"http://maps.google.com/maps?q=10.88021,76.008750000000006"
Tirur,Kuttippuram,19345,G. L. P. S. Perumparamba Moodal,Kuttippuram,1 - 4,Kuttippuram(P),Malappuram,9495160560,32050800608,10.870200000000001,76.046589999999995,"http://maps.google.com/maps?q=10.870200000000001,76.046589999999995"
Tirur,Kuttippuram,19348,G. L. P. S. Vadakkumbram,Kuttippuram,1 - 4,Edayoor(P),Malappuram,9895604085,32050800209,10.947849,76.077233000000007,"http://maps.google.com/maps?q=10.947849,76.077233000000007"
Tirur,Kuttippuram,19359,G. M. H. S. Karippole,Kuttippuram,1 -10,Athavanad(P),Malappuram,9633676962,32050800103,10.9222,76.030100000000004,"http://maps.google.com/maps?q=10.9222,76.030100000000004"
Tirur,Kuttippuram,19304,G. M. L. P. S. Ayirani,Kuttippuram,1 - 4,Kalpakancheri(P),Malappuram,9446680877,32050800702,10.93784,75.987620000000007,"http://maps.google.com/maps?q=10.93784,75.987620000000007"
Tirur,Kuttippuram,19313,G. M. L. P. S. Kallarmangalam,Kuttippuram,1 - 4,Marakkara(P),Malappuram,,32050800502,10.94542,76.029880000000006,"http://maps.google.com/maps?q=10.94542,76.029880000000006"
Tirur,Kuttippuram,19315,G. M. L. P. S. Kalpakancheri,Kuttippuram,1 - 4,Kalpakancheri(P),Malappuram,7902279972,32050800704,10.946999999999999,75.998639999999995,"http://maps.google.com/maps?q=10.946999999999999,75.998639999999995"
Tirur,Kuttippuram,19324,G. M. L. P. S. Kanancheri,Kuttippuram,1 - 4,Kalpakancheri(P),Malappuram,04942941610,32050800705,10.949199999999999,76.00376,"http://maps.google.com/maps?q=10.949199999999999,76.00376"
Tirur,Kuttippuram,19332,G. M. L. P. S. Manhachola,Kuttippuram,1 - 4,Kalpakancheri(P),Malappuram,2610200,32050800706,10.9421,75.993979999999993,"http://maps.google.com/maps?q=10.9421,75.993979999999993"
Tirur,Kuttippuram,19341,G. M. L. P. S. Parappuram,Kuttippuram,1 - 4,Kalpakancheri(P),Malappuram,9188831751,32050800707,10.955848,76.000038000000004,"http://maps.google.com/maps?q=10.955848,76.000038000000004"
Tirur,Kuttippuram,19343,G. M. L. P. S. Paravannur,Tanur,1 - 4,Valavannur(P),Malappuram,04942544151,32050800708,10.927588,75.991884999999996,"http://maps.google.com/maps?q=10.927588,75.991884999999996"
Tirur,Kuttippuram,19350,G. M. L. P. S. Valancheri,,1 - 4,Valanchery(M),Malappuram,04942643250,32050800403,10.883929999999999,76.068420000000003,"http://maps.google.com/maps?q=10.883929999999999,76.068420000000003"
Tirur,Kuttippuram,19363,G. U. P. S. Koodasseri,Kuttippuram,1 - 7,Athavanad(P),Malappuram,,32050800102,10.91525,76.006799999999998,"http://maps.google.com/maps?q=10.91525,76.006799999999998"
Tirur,Kuttippuram,19364,G. U. P. S. Painkannur,,1 - 7,Valanchery(M),Malappuram,,32050800401,10.87406,76.064099999999996,"http://maps.google.com/maps?q=10.87406,76.064099999999996"
Tirur,Kuttippuram,19365,G. U. P. S. Randathani,Kuttippuram,1 - 7,Kalpakancheri(P),Malappuram,8589081947,32050800701,10.96144,76.00752,"http://maps.google.com/maps?q=10.96144,76.00752"
Tirur,Kuttippuram,19312,G. W. L. P. S. Irimbliyam,Kuttippuram,1 - 4,Irimbiliyam(P),Malappuram,9447376755,32050800309,10.857390000000001,76.093389999999999,"http://maps.google.com/maps?q=10.857390000000001,76.093389999999999"
Tirur,Ponnani,19506,G. F. L. P. S. Ponnani,,1 - 4,Ponnani(M),Malappuram,04942562786,32050900502,10.74474,75.934209999999993,"http://maps.google.com/maps?q=10.74474,75.934209999999993"
Tirur,Ponnani,19535,G. F. L. P. S. Puthuponnani,,1 - 5,Ponnani(M),Malappuram,04942663760,32050900501,10.778658,75.919522000000001,"http://maps.google.com/maps?q=10.778658,75.919522000000001"
Tirur,Ponnani,19536,G. F. L. P. S. Veliyancode,Perumpadappa,1 - 5,Veliyancode(P),Malappuram,04942679760,32050900205,10.720421999999999,75.943877999999998,"http://maps.google.com/maps?q=10.720421999999999,75.943877999999998"
Tirur,Ponnani,19544,G. F. U. P. S. Kadavanad,,1 - 7,Ponnani(M),Malappuram,04942664450,32050900517,10.754025,75.941540000000003,"http://maps.google.com/maps?q=10.754025,75.941540000000003"
Tirur,Ponnani,19541,G. F. U. P. S. Palapetty,Perumpadappa,1 - 7,Perumpadappa(P),Malappuram,04942678541,32050900408,10.703471,75.952635000000001,"http://maps.google.com/maps?q=10.703471,75.952635000000001"
Tirur,Ponnani,19054,G. H. S. S. Maranchery,Perumpadappa,1 - 12,Maranchery(P),Malappuram,04942671516,32050900317,10.74075,75.970830000000007,"http://maps.google.com/maps?q=10.74075,75.970830000000007"
Tirur,Ponnani,19045,G. H. S. S. Trikkavu,,1 - 12,Ponnani(M),Malappuram,04942669580,32050900510,10.778978,75.931123999999997,"http://maps.google.com/maps?q=10.778978,75.931123999999997"
Tirur,Ponnani,19533,G. L. P. S. Kanhiramukku,Perumpadappa,1 - 5,Maranchery(P),Malappuram,9846288441,32050900313,10.758710000000001,75.966890000000006,"http://maps.google.com/maps?q=10.758710000000001,75.966890000000006"
Tirur,Ponnani,19509,G. L. P. S. Purang,Perumpadappa,1 - 4,Maranchery(P),Malappuram,9745126767,32050900307,,,
Tirur,Ponnani,19512,G. L. P. S. Theyyangad,,1 - 4,Ponnani(M),Malappuram,9446164129,32050900110,,,
Tirur,Ponnani,19516,G. L. P. S. Veliyancode Gramam,Perumpadappa,1 - 4,Veliyancode(P),Malappuram,9846456575,32050900202,10.715579999999999,75.959999999999994,"http://maps.google.com/maps?q=10.715579999999999,75.959999999999994"
Tirur,Ponnani,19514,G. L. P. S. Veliyancode New,Perumpadappa,1 - 4,Veliyancode(P),Malappuram,04942679911,32050900203,,,
Tirur,Ponnani,19537,G. L. P. S. Velleri,,1 - 5,Ponnani(M),Malappuram,04942664480,32050900504,10.783647999999999,75.931890999999993,"http://maps.google.com/maps?q=10.783647999999999,75.931890999999993"
Tirur,Ponnani,19507,G. M. L. P. S. Ponnani Town,,1 - 4,Ponnani(M),Malappuram,9446541189,32050900503,10.775853,75.922212999999999,"http://maps.google.com/maps?q=10.775853,75.922212999999999"
Tirur,Ponnani,19519,G. M. L. P. S. Veliyancode,Perumpadappa,1 - 4,Veliyancode(P),Malappuram,04942672060,32050900204,10.748939999999999,75.946814000000003,"http://maps.google.com/maps?q=10.748939999999999,75.946814000000003"
Tirur,Ponnani,19543,G. M. U. P. S. Veliyancode South,Perumpadappa,1 - 7,Veliyancode(P),Malappuram,04942677289,32050900215,10.725479999999999,75.952569999999994,"http://maps.google.com/maps?q=10.725479999999999,75.952569999999994"
Tirur,Ponnani,19539,G. U. P. S. Cheruvayikkara,,1 - 7,Ponnani(M),Malappuram,2664420,32050900101,10.789099999999999,75.963610000000003,"http://maps.google.com/maps?q=10.789099999999999,75.963610000000003"
Tirur,Ponnani,19556,GLPS Kadavanad,,1 - 4,Ponnani(M),Malappuram,7306318013,32050900103,,,
Tirur,Tirur,19764,G. L. P. S. Annara,,1 - 5,Thirur(M),Malappuram,04942429840,32051000646,,,
Tirur,Tirur,19704,G. L. P. S. B. P. Angadi,Tirur,1 - 4,Thalakkad(P),Malappuram,09895974243,32051000402,,,
Tirur,Tirur,19721,G. L. P. S. Mangattiri,Tirur,1 - 4,Thalakkad(P),Malappuram,8075452825,32051000403,,,
Tirur,Tirur,19730,G. L. P. S. Thekkankuttur,Tirur,1 - 4,Thalakkad(P),Malappuram,9446659401,32051000404,,,
Tirur,Tirur,19732,G. L. P. S. Thekkummuri,,1 - 4,Thirur(M),Malappuram,04942940621,32051000603,,,
Tirur,Tirur,19734,G. L. P. S. Thiruthi,Tirur,1 - 4,Thirunavaya(P),Malappuram,9497410438,32051000304,,,
Tirur,Tirur,19736,G. L. P. S. Thrikandiyur,,1 - 4,Thirur(M),Malappuram,9495094533,32051000645,,,
Tirur,Tirur,19707,G. M. L. P. S. Edakkulam,Tirur,1 - 4,Thirunavaya(P),Malappuram,9447827815,32051000301,,,
Tirur,Tirur,19710,G. M. L. P. S. Kaithakkara,Tirur,1 - 4,Thirunavaya(P),Malappuram,9656091229,32051000302,,,
Tirur,Tirur,19713,G. M. L. P. S. Kuttayi North,Tirur,1 - 4,Mangalam(P),Malappuram,04942631615,32051000713,10.849138,75.901949000000002,"http://maps.google.com/maps?q=10.849138,75.901949000000002"
Tirur,Tirur,19716,G. M. L. P. S. Kuttayi South,Tirur,1 - 4,Mangalam(P),Malappuram,04942632500,32051000714,,,
Tirur,Tirur,19719,G. M. L. P. S. Mangalam,Tirur,1 - 4,Mangalam(P),Malappuram,04942569400,32051000707,10.854956,75.920975999999996,"http://maps.google.com/maps?q=10.854956,75.920975999999996"
Tirur,Tirur,19723,G. M. L. P. S. Muttannur,Tirur,1 - 4,Purathur(P),Malappuram,9496459076,32051000204,10.83277,75.914959999999994,"http://maps.google.com/maps?q=10.83277,75.914959999999994"
Tirur,Tirur,19725,G. M. L. P. S. Pachattiri,Tirur,1 - 4,Vettom(P),Malappuram,9447275677,32051000504,,,
Tirur,Tirur,19727,G. M. L. P. S. SouthPallar,Tirur,1 - 4,Thirunavaya(P),Malappuram,6238843404,32051000303,,,
Tirur,Tirur,19738,G. M. L. P. S. Valiya Parappur,Tirur,1 - 4,Thirunavaya(P),Malappuram,04942572345,32051000305,,,
Tirur,Tirur,19740,G. M. L. P. S. Vettam Pallippuram,Tirur,1 - 4,Triprangode(P),Malappuram,04942561100,32051000102,10.82254,75.951260000000005,"http://maps.google.com/maps?q=10.82254,75.951260000000005"
Tirur,Tirur,19767,G. M. U. P. S. BP Angadi,Tirur,1 - 7,Thalakkad(P),Malappuram,04942431033,32051000401,,,
Tirur,Tirur,19774,G. M. U. P. S. Edakkanad,Tirur,1 - 7,Purathur(P),Malappuram,04942562492,32051000201,10.823370000000001,75.920150000000007,"http://maps.google.com/maps?q=10.823370000000001,75.920150000000007"
Tirur,Tirur,19781,G. M. U. P. S. Paravanna,Tirur,1 - 7,Vettom(P),Malappuram,9846190709,32051000524,10.900722,75.892309999999995,"http://maps.google.com/maps?q=10.900722,75.892309999999995"
Tirur,Tirur,19779,G. M. U. P. S. Tirur,,1 - 7,Thirur(M),Malappuram,9846665996,32051000601,,,
Tirur,Tirur,19769,G. U. P. S. Chamravattam,Tirur,1 - 7,Triprangode(P),Malappuram,04942562660,32051000101,,,
Tirur,Tirur,19777,G. U. P. S. Purathupadinjarekkara,Tirur,1 - 7,Purathur(P),Malappuram,9497344062,32051000203,10.809760000000001,75.90925,"http://maps.google.com/maps?q=10.809760000000001,75.90925"
Tirur,Tirur,19775,G. U. P. S. Purathur,Tirur,1 - 7,Purathur(P),Malappuram,04942563278,32051000202,10.804169999999999,75.921819999999997,"http://maps.google.com/maps?q=10.804169999999999,75.921819999999997"
Tirur,Tirur,19765,G. W. L. P. S. Purathur,Tirur,1 - 5,Purathur(P),Malappuram,04942563087,32051000205,10.80058,75.919460000000001,"http://maps.google.com/maps?q=10.80058,75.919460000000001"
Wandoor,Areacode,48141,G H S Perakamanna,Areacode,1 -10,Edavanna(P),Malappuram,04832216919,32050100401,,,
Wandoor,Areacode,48137,G H S Vettilappara,Areacode,1 -10,Urangattiri(P),Malappuram,04832759410,32050100303,,,
Wandoor,Areacode,48205,G L P S Chengara,Areacode,1 - 4,Kavannur(P),Malappuram,8589858943,32050100203,11.175789999999999,76.079639999999998,"http://maps.google.com/maps?q=11.175789999999999,76.079639999999998"
Wandoor,Areacode,48221,G L P S Pathanapuram,Areacode,1 - 4,Keezhuparamba(P),Malappuram,04832851625,32050100503,11.24532,76.044589999999999,"http://maps.google.com/maps?q=11.24532,76.044589999999999"
Wandoor,Areacode,48276,G L P S West Pathanapuram,Areacode,1 - 4,Keezhuparamba(P),Malappuram,9446781568,32050100520,,,
Wandoor,Areacode,48245,G U P S Odakkayam,Areacode,1 - 7,Urangattiri(P),Malappuram,8921529503,32050100301,11.274431,76.128996999999998,"http://maps.google.com/maps?q=11.274431,76.128996999999998"
Wandoor,Areacode,48134,G. H. S Pannippara,Areacode,1 -10,Edavanna(P),Malappuram,9544488857,32050101102,,,
Wandoor,Areacode,48140,GHS Vadasseri,Areacode,1 -10,Kavannur(P),Malappuram,04832862030,32050100202,,,
Wandoor,Areacode,48203,GLPS Chemrakattur,Areacode,1 - 4,Areacode(P),Malappuram,9946889792,32050100104,11.20933,76.039609999999996,"http://maps.google.com/maps?q=11.20933,76.039609999999996"
Wandoor,Areacode,48210,GLPS Kavanur,Areacode,1 - 4,Kavannur(P),Malappuram,9447393447,32050100204,11.197194,76.055282000000005,"http://maps.google.com/maps?q=11.197194,76.055282000000005"
Wandoor,Areacode,48213,GLPS Kizhuparamba South,Areacode,1 - 4,Keezhuparamba(P),Malappuram,,32050100508,11.243869999999999,76.012810000000002,"http://maps.google.com/maps?q=11.243869999999999,76.012810000000002"
Wandoor,Areacode,48214,GLPS Kozhakottur,Areacode,1 - 4,Areacode(P),Malappuram,04832851450,32050100105,11.22002,76.045389999999998,"http://maps.google.com/maps?q=11.22002,76.045389999999998"
Wandoor,Areacode,48215,GLPS Kuniyil,Areacode,1 - 4,Keezhuparamba(P),Malappuram,9745678386,32050100501,11.25558,76.019379999999998,"http://maps.google.com/maps?q=11.25558,76.019379999999998"
Wandoor,Areacode,48216,GLPS Kuniyil South,Areacode,1 - 4,Keezhuparamba(P),Malappuram,04832858255,32050100502,11.24197,76.021060000000006,"http://maps.google.com/maps?q=11.24197,76.021060000000006"
Wandoor,Areacode,48217,GLPS Kuthuparamba,Areacode,1 - 4,Urangattiri(P),Malappuram,04832844048,32050100307,11.228630000000001,76.078739999999996,"http://maps.google.com/maps?q=11.228630000000001,76.078739999999996"
Wandoor,Areacode,48219,GLPS Palappatta,Areacode,1 - 4,Edavanna(P),Malappuram,04832944250,32050101101,11.213015,76.120174000000006,"http://maps.google.com/maps?q=11.213015,76.120174000000006"
Wandoor,Areacode,48222,GLPS Pavanna,Areacode,1 - 4,Urangattiri(P),Malappuram,9544759072,32050100309,11.2204,76.098439999999997,"http://maps.google.com/maps?q=11.2204,76.098439999999997"
Wandoor,Areacode,48225,GLPS Thachanna,Areacode,1 - 4,Urangattiri(P),Malappuram,04832844692,32050100306,11.240600000000001,76.070769999999996,"http://maps.google.com/maps?q=11.240600000000001,76.070769999999996"
Wandoor,Areacode,48226,GLPS Thavarapparamba,Areacode,1 - 4,Kavannur(P),Malappuram,04832862540,32050100205,11.189738999999999,76.048508999999996,"http://maps.google.com/maps?q=11.189738999999999,76.048508999999996"
Wandoor,Areacode,48227,GLPS Thencheri,Areacode,1 - 4,Urangattiri(P),Malappuram,04832845688,32050100308,11.23171,76.092920000000007,"http://maps.google.com/maps?q=11.23171,76.092920000000007"
Wandoor,Areacode,48202,GMLPS Areacode West,Areacode,1 - 4,Areacode(P),Malappuram,8547791251,32050100103,11.239179999999999,76.048716999999996,"http://maps.google.com/maps?q=11.239179999999999,76.048716999999996"
Wandoor,Areacode,48212,GMLPS Kizhuparamba,Areacode,1 - 4,Keezhuparamba(P),Malappuram,04832858160,32050100507,11.24977,76.013469999999998,"http://maps.google.com/maps?q=11.24977,76.013469999999998"
Wandoor,Areacode,48224,GMLPS Puthalam,Areacode,1 - 4,Areacode(P),Malappuram,,32050100106,11.226101,76.054243,"http://maps.google.com/maps?q=11.226101,76.054243"
Wandoor,Areacode,48237,GMUPS Areacode,Areacode,1 - 7,Areacode(P),Malappuram,04832851655,32050100101,11.236520000000001,76.051820000000006,"http://maps.google.com/maps?q=11.236520000000001,76.051820000000006"
Wandoor,Areacode,48244,GMUPS Mundambra,Areacode,1 - 7,Areacode(P),Malappuram,9048109132,32050100102,11.225390000000001,76.027619999999999,"http://maps.google.com/maps?q=11.225390000000001,76.027619999999999"
Wandoor,Areacode,48238,GUPS Chundathumpoyil,Areacode,1 - 7,Urangattiri(P),Malappuram,2759378,32050100305,11.282532,76.067240999999996,"http://maps.google.com/maps?q=11.282532,76.067240999999996"
Wandoor,Areacode,48242,GUPS Maithra,Areacode,1 - 7,Urangattiri(P),Malappuram,04832844886,32050100317,11.228009999999999,76.063810000000004,"http://maps.google.com/maps?q=11.228009999999999,76.063810000000004"
Wandoor,Areacode,48243,GUPS Moorkanad,Areacode,1 - 7,Urangattiri(P),Malappuram,04832844755,32050100302,11.24091,76.057479999999998,"http://maps.google.com/maps?q=11.24091,76.057479999999998"
Wandoor,Melattur,48139,G.H.S. Kappu,Perinthalmanna,1 -10,Vettathur(P),Malappuram,04933210495,32050500901,,,
Wandoor,Melattur,48330,G.L.P.S. Chemmaniyode,Perinthalmanna,1 - 5,Melattur(P),Malappuram,04933278490,32050500601,11.04589,76.282700000000006,"http://maps.google.com/maps?q=11.04589,76.282700000000006"
Wandoor,Melattur,48304,G.L.P.S. Cheriparamba,Kalikavu,1 - 4,Edappatta(P),Malappuram,6235701138,32050500303,11.06386,76.326040000000006,"http://maps.google.com/maps?q=11.06386,76.326040000000006"
Wandoor,Melattur,48339,G.L.P.S. Edappatta,Kalikavu,1 - 4,Edappatta(P),Malappuram,9539218900,32050500304,11.08461,76.276650000000004,"http://maps.google.com/maps?q=11.08461,76.276650000000004"
Wandoor,Melattur,48309,G.L.P.S. Kara,Perinthalmanna,1 - 4,Vettathur(P),Malappuram,9288907728,32050500902,11.00977,76.322090000000003,"http://maps.google.com/maps?q=11.00977,76.322090000000003"
Wandoor,Melattur,48310,G.L.P.S. Kizhakkumpadam,Perinthalmanna,1 - 4,Melattur(P),Malappuram,9495744721,32050500602,11.07034,76.286550000000005,"http://maps.google.com/maps?q=11.07034,76.286550000000005"
Wandoor,Melattur,48320,G.L.P.S. Kombamkallu,Kalikavu,1 - 4,Edappatta(P),Malappuram,9447938447,32050500306,11.051583000000001,76.304586999999998,"http://maps.google.com/maps?q=11.051583000000001,76.304586999999998"
Wandoor,Melattur,48315,G.L.P.S. Melkulangara,Perinthalmanna,1 - 4,Vettathur(P),Malappuram,,32050500903,11.01389,76.265709999999999,"http://maps.google.com/maps?q=11.01389,76.265709999999999"
Wandoor,Melattur,48319,G.L.P.S. Pathirikode,Kalikavu,1 - 4,Edappatta(P),Malappuram,04933279944,32050500305,11.067909999999999,76.303319999999999,"http://maps.google.com/maps?q=11.067909999999999,76.303319999999999"
Wandoor,Melattur,48321,G.L.P.S. Pattikkad,Perinthalmanna,1 - 4,Keezhattur(P),Malappuram,,32050500503,11.01924,76.235659999999996,"http://maps.google.com/maps?q=11.01924,76.235659999999996"
Wandoor,Melattur,48323,G.L.P.S. Pezhumthara,Kalikavu,1 - 4,Edappatta(P),Malappuram,9497627954,32050500307,11.05796,76.289900000000003,"http://maps.google.com/maps?q=11.05796,76.289900000000003"
Wandoor,Melattur,48328,G.L.P.S. Thelakkad,Perinthalmanna,1 - 4,Vettathur(P),Malappuram,9446511480,32050500905,11.022919999999999,76.258080000000007,"http://maps.google.com/maps?q=11.022919999999999,76.258080000000007"
Wandoor,Melattur,48329,G.L.P.S. Valayapuram,Perinthalmanna,1 - 4,Melattur(P),Malappuram,9497206784,32050500504,11.045030000000001,76.273420000000002,"http://maps.google.com/maps?q=11.045030000000001,76.273420000000002"
Wandoor,Melattur,48317,G.M.L.P.S. Nenmini,Perinthalmanna,1 - 4,Keezhattur(P),Malappuram,09446355685,32050500502,11.053459999999999,76.209400000000002,"http://maps.google.com/maps?q=11.053459999999999,76.209400000000002"
Wandoor,Melattur,48318,G.M.L.P.S. Pallikuth,Perinthalmanna,1 - 4,Vettathur(P),Malappuram,04933235880,32050500904,11.015280000000001,76.229590000000002,"http://maps.google.com/maps?q=11.015280000000001,76.229590000000002"
Wandoor,Melattur,48333,G.M.U.P.S. Oravambram,Perinthalmanna,1 - 7,Keezhattur(P),Malappuram,04832784939,32050500522,11.082140000000001,76.216650000000001,"http://maps.google.com/maps?q=11.082140000000001,76.216650000000001"
Wandoor,Melattur,48326,M.P.G.L.P.S. Puthanpally,Perinthalmanna,1 - 4,Melattur(P),Malappuram,9497659670,32050500609,11.03177,76.280019999999993,"http://maps.google.com/maps?q=11.03177,76.280019999999993"
Wandoor,Nilambur,48401,Amarambalam GLPS,Kalikavu,1 - 4,Amarambalam(P),Malappuram,04931262060,32050400805,,,
Wandoor,Nilambur,48452,Amarambalam South GUPS,Kalikavu,1 - 7,Amarambalam(P),Malappuram,04931260028,32050400801,,,
Wandoor,Nilambur,48406,Cholamunda GLPS,Nilambur,1 - 4,Moothedam(P),Malappuram,9495133776,32050402601,,,
Wandoor,Nilambur,48407,Chungathara G L P S,Nilambur,1 - 4,Chungathara(P),Malappuram,04931230091,32050400407,,,
Wandoor,Nilambur,48410,Edivanna Estate GLPS,Nilambur,1 - 4,Chaliyar(P),Malappuram,04931208120,32050402503,11.31663,76.204279999999997,"http://maps.google.com/maps?q=11.31663,76.204279999999997"
Wandoor,Nilambur,48455,Eranhimangad GUPS,Nilambur,1 - 7,Chaliyar(P),Malappuram,04931206055,32050400407,11.306609999999999,76.210189999999997,"http://maps.google.com/maps?q=11.306609999999999,76.210189999999997"
Wandoor,Nilambur,48077,G H S S Moothedath,Nilambur,1 - 12,Moothedam(P),Malappuram,04931276698,32050402605,,,
Wandoor,Nilambur,48144,GHS Marutha,Nilambur,1 -10,Vazhikkadavu(P),Malappuram,04931288560,32050400103,,,
Wandoor,Nilambur,48138,GHS Munderi,Nilambur,1 -10,Pothukkal(P),Malappuram,04931208282,32050402703,,,
Wandoor,Nilambur,48100,GHSS Edakkara,Nilambur,1 - 12,Edakkara(P),Malappuram,04931275729,32050400206,,,
Wandoor,Nilambur,48408,GLPS Chungathara Panchayath,Nilambur,1 - 4,Chungathara(P),Malappuram,04931232233,32050400411,11.352719,76.265172000000007,"http://maps.google.com/maps?q=11.352719,76.265172000000007"
Wandoor,Nilambur,48414,GLPS Kattumunda East,Wandoor,1 - 4,Mampad(P),Malappuram,9497345025,32050400904,11.234498,76.208360999999996,"http://maps.google.com/maps?q=11.234498,76.208360999999996"
